lead_id,company,category,channel,owner,signal_score,created_date,stage,mql_date,sql_date,opp_date,closed_date,deal_value_monthly_usd,outcome,lost_reason
2278,Verdant Pet Supply II,Pet,Cold email sequence,A. Chouhan,8.67,2026-05-06,Lead,,,,,,,
2279,Tiny Sprout Outdoor II,Skin,Outbound LinkedIn,A. Chouhan,6.55,2026-05-29,MQL,2026-06-02,,,,,,
2280,Lumen Home Co III,Beauty,Signal-scored inbound,R. Iyer,4.3,2026-05-29,Lead,,,,,,,
2281,Aurora Kitchen Co VI,Kitchen,Content/organic,S. Kapoor,8.93,2026-05-02,MQL,2026-05-03,,,,,,
2282,Windrow Gadgets III,Kitchen,Content/organic,R. Iyer,6.89,2026-05-20,Lead,,,,,,,
2283,Larkspur Works II,Home,Signal-scored inbound,A. Chouhan,3.68,2026-05-16,Lead,,,,,,,
2284,Pinehaven Collective,Pet,Outbound LinkedIn,A. Chouhan,3.14,2026-05-02,MQL,2026-05-04,,,,,,
2285,Cinderwood Goods Co IV,Beauty,Outbound LinkedIn,A. Chouhan,5.52,2026-05-13,Lead,,,,,,,
2286,Driftwood Supply Co II,Home,Signal-scored inbound,A. Chouhan,8.83,2026-05-29,MQL,2026-05-31,,,,,,
2287,Opaline Gadgets III,Gadgets,Signal-scored inbound,S. Kapoor,3.07,2026-05-14,Lead,,,,,,,
2288,Larkspur Gadgets IV,Beauty,Referral,A. Chouhan,8.28,2026-05-03,Closed Lost,2026-05-07,2026-05-09,2026-05-21,2026-05-31,1800,Lost,Went with in-house fix
2289,Cobalt Goods Co IV,Outdoor,Cold email sequence,S. Kapoor,3.5,2026-05-09,Lead,,,,,,,
2290,Cascade Works II,Kitchen,Referral,A. Chouhan,5.88,2026-05-10,Lead,,,,,,,
2291,Foxglove Naturals IX,Gadgets,Outbound LinkedIn,R. Iyer,5.07,2026-05-18,Lead,,,,,,,
2292,Voltix Collective III,Pet,Cold email sequence,S. Kapoor,6.16,2026-05-03,MQL,2026-05-05,,,,,,
2293,Thistle Outdoor II,Skin,Cold email sequence,A. Chouhan,3.8,2026-05-24,Lead,,,,,,,
2294,Aurora Gadgets III,Gadgets,Cold email sequence,S. Kapoor,7.97,2026-05-31,MQL,2026-06-04,,,,,,
2295,Lumen Pet Supply IV,Pet,Signal-scored inbound,A. Chouhan,3.39,2026-05-28,Lead,,,,,,,
2296,Meridian Home Co III,Pet,Outbound LinkedIn,A. Chouhan,4.46,2026-05-13,MQL,2026-05-17,,,,,,
2297,Rosemere Naturals II,Beauty,Outbound LinkedIn,R. Iyer,9.09,2026-05-30,Lead,,,,,,,
2298,Larkspur Living III,Skin,Cold email sequence,S. Kapoor,4.41,2026-05-01,MQL,2026-05-06,,,,,,
2299,Driftwood Gadgets III,Baby,Outbound LinkedIn,S. Kapoor,9.06,2026-05-10,Lead,,,,,,,
2300,Amberlight Studio,Pet,Outbound LinkedIn,S. Kapoor,8.0,2026-05-09,MQL,2026-05-13,,,,,,
2301,Opaline Outdoor V,Home,Referral,R. Iyer,8.2,2026-05-31,MQL,2026-06-02,,,,,,
2302,Verdant Living V,Pet,Signal-scored inbound,R. Iyer,5.35,2026-05-22,MQL,2026-05-28,,,,,,
2303,Cobalt Home Co IV,Baby,Signal-scored inbound,S. Kapoor,5.09,2026-05-09,Lead,,,,,,,
2304,Halcyon Studio V,Beauty,Outbound LinkedIn,R. Iyer,3.24,2026-05-12,Lead,,,,,,,
2305,Cinderwood Kitchen Co II,Pet,Signal-scored inbound,A. Chouhan,4.8,2026-05-20,Lead,,,,,,,
2306,Tiny Sprout Studio IV,Home,Signal-scored inbound,R. Iyer,4.69,2026-05-16,Closed Lost,2026-05-22,2026-05-24,2026-05-27,2026-06-13,800,Lost,Chose competitor
2307,Windrow Living V,Beauty,Outbound LinkedIn,A. Chouhan,3.4,2026-05-23,Lead,,,,,,,
2308,Lumen Home Co IV,Kitchen,Outbound LinkedIn,A. Chouhan,6.9,2026-05-12,MQL,2026-05-17,,,,,,
2309,Thistle Baby III,Gadgets,Signal-scored inbound,S. Kapoor,5.41,2026-05-27,Lead,,,,,,,
2310,Tiny Sprout Supply Co III,Skin,Signal-scored inbound,R. Iyer,6.95,2026-05-12,MQL,2026-05-16,,,,,,
2311,Marigold Works IV,Skin,Cold email sequence,A. Chouhan,5.39,2026-05-10,Lead,,,,,,,
2312,Opaline Home Co II,Baby,Outbound LinkedIn,R. Iyer,6.32,2026-05-25,Lead,,,,,,,
2313,Wren & Co Collective III,Gadgets,Outbound LinkedIn,S. Kapoor,3.21,2026-05-24,SQL,2026-05-30,2026-06-02,,,,,
2314,Northfield Supply Co,Baby,Referral,S. Kapoor,8.19,2026-05-20,MQL,2026-05-25,,,,,,
2315,Solace Pet Supply II,Gadgets,Referral,R. Iyer,8.92,2026-05-11,SQL,2026-05-14,2026-05-21,,,,,
2316,Glow Ritual Outdoor IV,Outdoor,Cold email sequence,R. Iyer,5.35,2026-05-12,Lead,,,,,,,
2317,Tiny Sprout Collective III,Outdoor,Outbound LinkedIn,R. Iyer,8.11,2026-05-08,Lead,,,,,,,
2318,Basalt Skin Co IV,Gadgets,Cold email sequence,R. Iyer,7.38,2026-05-22,MQL,2026-05-25,,,,,,
2319,Solace Living III,Baby,Signal-scored inbound,R. Iyer,6.28,2026-05-05,Lead,,,,,,,
2320,Pinehaven Kitchen Co III,Home,Referral,A. Chouhan,4.08,2026-05-14,MQL,2026-05-19,,,,,,
2321,Meridian Beauty V,Home,Referral,R. Iyer,3.16,2026-05-06,Lead,,,,,,,
2322,Aurora Goods Co IV,Pet,Outbound LinkedIn,R. Iyer,7.53,2026-05-08,Lead,,,,,,,
2323,Glow Ritual Living V,Kitchen,Outbound LinkedIn,S. Kapoor,3.7,2026-05-24,MQL,2026-05-30,,,,,,
2324,Halcyon Supply Co IV,Outdoor,Cold email sequence,R. Iyer,4.88,2026-05-16,Lead,,,,,,,
2325,Silverline Baby Goods III,Baby,Signal-scored inbound,A. Chouhan,6.86,2026-05-12,Lead,,,,,,,
2326,Halcyon Goods Co,Kitchen,Outbound LinkedIn,S. Kapoor,7.7,2026-05-09,Lead,,,,,,,
2327,Glow Ritual Outdoor V,Skin,Outbound LinkedIn,A. Chouhan,6.67,2026-05-29,Lead,,,,,,,
2328,Thistle Supply Co II,Skin,Signal-scored inbound,R. Iyer,7.92,2026-05-31,MQL,2026-06-06,,,,,,
2329,Silverline Kitchen Co,Pet,Outbound LinkedIn,S. Kapoor,8.72,2026-05-11,Closed Lost,2026-05-14,2026-05-20,2026-05-30,2026-06-08,800,Lost,Timing not right
2330,Cobalt Beauty II,Gadgets,Cold email sequence,A. Chouhan,3.62,2026-05-18,Lead,,,,,,,
2331,Foxglove Baby Goods IV,Beauty,Outbound LinkedIn,A. Chouhan,9.24,2026-05-18,Lead,,,,,,,
2332,Cascade Home Co III,Outdoor,Referral,A. Chouhan,5.4,2026-05-10,Lead,,,,,,,
2333,Windrow Supply Co III,Outdoor,Outbound LinkedIn,R. Iyer,4.92,2026-05-04,Lead,,,,,,,
2334,Opaline Beauty,Outdoor,Referral,R. Iyer,4.71,2026-05-28,MQL,2026-05-31,,,,,,
2335,Glow Ritual Collective V,Baby,Cold email sequence,A. Chouhan,7.73,2026-05-11,MQL,2026-05-14,,,,,,
2336,Pinehaven Baby VIII,Kitchen,Referral,A. Chouhan,5.82,2026-05-30,Lead,,,,,,,
2337,Thistle Living VI,Gadgets,Referral,S. Kapoor,8.44,2026-05-21,MQL,2026-05-27,,,,,,
2338,Northfield Skin Co IV,Pet,Referral,A. Chouhan,7.38,2026-05-09,MQL,2026-05-13,,,,,,
2339,Silverline Works IV,Skin,Signal-scored inbound,S. Kapoor,8.69,2026-05-31,Lead,,,,,,,
2340,Silverline Kitchen Co II,Beauty,Outbound LinkedIn,R. Iyer,6.63,2026-05-07,Lead,,,,,,,
2341,Voltix Supply Co III,Skin,Outbound LinkedIn,S. Kapoor,6.8,2026-05-21,MQL,2026-05-26,,,,,,
2342,Bluebell Naturals V,Gadgets,Referral,S. Kapoor,6.15,2026-05-26,Lead,,,,,,,
2343,Cobalt Collective III,Outdoor,Signal-scored inbound,A. Chouhan,3.73,2026-05-29,Lead,,,,,,,
2344,Foxglove Naturals X,Pet,Content/organic,R. Iyer,4.61,2026-05-14,MQL,2026-05-18,,,,,,
2345,Rosemere Beauty IV,Kitchen,Cold email sequence,S. Kapoor,3.83,2026-05-29,Lead,,,,,,,
2346,Wren & Co Works VI,Pet,Cold email sequence,A. Chouhan,4.89,2026-05-17,Closed Lost,2026-05-21,2026-05-28,2026-06-05,2026-06-18,1200,Lost,Chose competitor
2347,Ember Pet Supply II,Beauty,Signal-scored inbound,S. Kapoor,4.42,2026-05-21,Lead,,,,,,,
2348,Verdant Studio IV,Pet,Signal-scored inbound,A. Chouhan,6.48,2026-05-25,Lead,,,,,,,
2349,Cobalt Living III,Home,Outbound LinkedIn,A. Chouhan,9.18,2026-05-01,Lead,,,,,,,
2350,Tiny Sprout Living VI,Kitchen,Cold email sequence,S. Kapoor,3.41,2026-05-02,Lead,,,,,,,
2351,Marigold Kitchen Co IV,Home,Referral,R. Iyer,8.59,2026-05-08,MQL,2026-05-10,,,,,,
2352,Solace Supply Co IV,Gadgets,Outbound LinkedIn,A. Chouhan,9.11,2026-05-02,Lead,,,,,,,
2353,Foxglove Beauty III,Pet,Cold email sequence,A. Chouhan,4.02,2026-05-10,MQL,2026-05-16,,,,,,
2354,Northfield Gadgets IV,Skin,Cold email sequence,R. Iyer,7.26,2026-05-05,Lead,,,,,,,
2355,Larkspur Pet Supply III,Baby,Signal-scored inbound,S. Kapoor,7.69,2026-05-25,Lead,,,,,,,
2356,Hearthstone Home Co II,Home,Signal-scored inbound,S. Kapoor,8.15,2026-05-07,Lead,,,,,,,
2357,Cinderwood Naturals,Kitchen,Outbound LinkedIn,S. Kapoor,3.15,2026-05-09,Lead,,,,,,,
2358,Glow Ritual Pet Supply II,Outdoor,Outbound LinkedIn,R. Iyer,3.6,2026-05-31,Lead,,,,,,,
2359,Lumen Works IV,Skin,Referral,S. Kapoor,6.29,2026-05-13,MQL,2026-05-17,,,,,,
2360,Marigold Beauty IV,Outdoor,Signal-scored inbound,A. Chouhan,5.58,2026-05-08,Lead,,,,,,,
2361,Meridian Beauty VI,Skin,Signal-scored inbound,S. Kapoor,9.34,2026-05-04,Lead,,,,,,,
2362,Cascade Works III,Gadgets,Signal-scored inbound,R. Iyer,7.01,2026-05-16,Lead,,,,,,,
2363,Basalt Outdoor III,Beauty,Cold email sequence,R. Iyer,5.68,2026-05-24,SQL,2026-05-26,2026-06-03,,,,,
2364,Lumen Kitchen Co,Outdoor,Outbound LinkedIn,R. Iyer,9.24,2026-05-08,MQL,2026-05-14,,,,,,
2365,Amberlight Baby IV,Baby,Outbound LinkedIn,A. Chouhan,5.44,2026-05-25,MQL,2026-05-30,,,,,,
2366,Bluebell Kitchen Co II,Outdoor,Referral,A. Chouhan,3.25,2026-05-14,Lead,,,,,,,
2367,Pinehaven Works II,Home,Cold email sequence,S. Kapoor,5.72,2026-05-01,MQL,2026-05-05,,,,,,
2368,Silverline Pet Supply II,Kitchen,Outbound LinkedIn,R. Iyer,6.66,2026-05-06,MQL,2026-05-11,,,,,,
2369,Wren & Co Collective IV,Skin,Outbound LinkedIn,A. Chouhan,9.09,2026-05-30,Lead,,,,,,,
2370,Cinderwood Skin Co VII,Home,Outbound LinkedIn,R. Iyer,3.06,2026-05-14,Closed Won,2026-05-18,2026-05-20,2026-05-26,2026-06-13,800,Won,
2371,Halcyon Living III,Baby,Signal-scored inbound,R. Iyer,6.86,2026-05-03,MQL,2026-05-08,,,,,,
2372,Marigold Home Co IV,Gadgets,Signal-scored inbound,R. Iyer,6.8,2026-05-10,MQL,2026-05-14,,,,,,
2373,Amberlight Kitchen Co IV,Baby,Outbound LinkedIn,A. Chouhan,7.75,2026-05-09,SQL,2026-05-14,2026-05-24,,,,,
2374,Foxglove Goods Co IV,Kitchen,Outbound LinkedIn,S. Kapoor,6.93,2026-05-31,Lead,,,,,,,
2375,Cinderwood Works V,Gadgets,Signal-scored inbound,A. Chouhan,9.43,2026-05-03,Lead,,,,,,,
2376,Cobalt Skin Co II,Home,Signal-scored inbound,A. Chouhan,5.1,2026-05-29,Lead,,,,,,,
2377,Aurora Studio VI,Pet,Cold email sequence,R. Iyer,4.97,2026-05-25,MQL,2026-05-30,,,,,,
2378,Foxglove Goods Co V,Outdoor,Outbound LinkedIn,S. Kapoor,5.06,2026-05-03,Lead,,,,,,,
2379,Basalt Kitchen Co III,Home,Content/organic,R. Iyer,7.62,2026-05-27,MQL,2026-05-31,,,,,,
2380,Wren & Co Pet Supply III,Baby,Outbound LinkedIn,R. Iyer,7.24,2026-05-06,MQL,2026-05-09,,,,,,
2381,Foxglove Collective VI,Pet,Signal-scored inbound,S. Kapoor,8.7,2026-05-30,Lead,,,,,,,
2382,Ember Collective III,Home,Content/organic,A. Chouhan,4.27,2026-05-12,Lead,,,,,,,
2383,Hearthstone Naturals III,Kitchen,Signal-scored inbound,R. Iyer,8.95,2026-05-17,Lead,,,,,,,
2384,Cobalt Pet Supply IV,Beauty,Cold email sequence,S. Kapoor,6.11,2026-05-02,Lead,,,,,,,
2385,Coral & Co Pet Supply V,Skin,Cold email sequence,S. Kapoor,8.35,2026-05-28,Lead,,,,,,,
2386,Meridian Studio VI,Outdoor,Signal-scored inbound,S. Kapoor,8.69,2026-05-25,Lead,,,,,,,
2387,Glow Ritual Gadgets VI,Kitchen,Signal-scored inbound,S. Kapoor,4.0,2026-05-24,Closed Lost,2026-05-26,2026-05-29,2026-06-01,2026-06-09,900,Lost,Timing not right
2388,Cinderwood Kitchen Co III,Beauty,Signal-scored inbound,S. Kapoor,8.51,2026-05-11,Lead,,,,,,,
2389,Bluebell Collective V,Beauty,Content/organic,R. Iyer,5.71,2026-05-22,Lead,,,,,,,
2390,Tiny Sprout Kitchen Co V,Home,Cold email sequence,A. Chouhan,4.12,2026-05-02,MQL,2026-05-04,,,,,,
2391,Driftwood Baby Goods,Beauty,Signal-scored inbound,S. Kapoor,5.28,2026-05-11,Lead,,,,,,,
2392,Basalt Baby V,Outdoor,Signal-scored inbound,A. Chouhan,4.19,2026-05-03,MQL,2026-05-08,,,,,,
2393,Hearthstone Baby Goods IV,Beauty,Signal-scored inbound,R. Iyer,5.99,2026-05-29,Lead,,,,,,,
2394,Northfield Naturals VIII,Gadgets,Cold email sequence,S. Kapoor,3.86,2026-05-02,SQL,2026-05-05,2026-05-09,,,,,
2395,Driftwood Outdoor IV,Gadgets,Signal-scored inbound,A. Chouhan,4.15,2026-05-10,MQL,2026-05-14,,,,,,
2396,Meridian Collective IX,Kitchen,Outbound LinkedIn,S. Kapoor,6.4,2026-05-27,Lead,,,,,,,
2397,Basalt Baby Goods II,Beauty,Content/organic,S. Kapoor,5.51,2026-05-18,Lead,,,,,,,
2398,Coral & Co Supply Co IV,Kitchen,Cold email sequence,S. Kapoor,8.18,2026-05-07,MQL,2026-05-12,,,,,,
2399,Silverline Pet Supply III,Baby,Outbound LinkedIn,A. Chouhan,4.68,2026-05-15,MQL,2026-05-16,,,,,,
2400,Pinehaven Baby Goods II,Outdoor,Signal-scored inbound,S. Kapoor,5.1,2026-05-19,MQL,2026-05-24,,,,,,
2401,Solace Beauty IV,Kitchen,Referral,A. Chouhan,4.03,2026-05-16,MQL,2026-05-22,,,,,,
2402,Bluebell Collective VI,Skin,Signal-scored inbound,S. Kapoor,4.21,2026-05-01,Lead,,,,,,,
2403,Cobalt Studio IV,Pet,Cold email sequence,R. Iyer,8.42,2026-05-09,Lead,,,,,,,
2404,Cobalt Living IV,Outdoor,Cold email sequence,R. Iyer,3.26,2026-05-30,Lead,,,,,,,
2405,Foxglove Beauty IV,Pet,Outbound LinkedIn,R. Iyer,9.2,2026-05-13,Lead,,,,,,,
2406,Bluebell Baby Goods IV,Skin,Referral,S. Kapoor,9.13,2026-05-07,Lead,,,,,,,
2407,Windrow Skin Co IV,Home,Cold email sequence,A. Chouhan,9.31,2026-05-10,Lead,,,,,,,
2408,Aurora Collective V,Outdoor,Outbound LinkedIn,R. Iyer,3.01,2026-05-05,MQL,2026-05-07,,,,,,
2409,Tiny Sprout Baby Goods,Gadgets,Referral,R. Iyer,3.59,2026-05-08,MQL,2026-05-13,,,,,,
2410,Marigold Home Co V,Outdoor,Signal-scored inbound,A. Chouhan,6.06,2026-05-22,MQL,2026-05-24,,,,,,
2411,Rosemere Goods Co V,Outdoor,Cold email sequence,A. Chouhan,5.52,2026-05-11,Lead,,,,,,,
2412,Aurora Goods Co V,Kitchen,Referral,S. Kapoor,7.75,2026-05-14,Lead,,,,,,,
2413,Amberlight Baby V,Kitchen,Outbound LinkedIn,S. Kapoor,9.31,2026-05-01,Closed Won,2026-05-06,2026-05-11,2026-05-19,2026-06-08,1500,Won,
2414,Cobalt Goods Co V,Baby,Cold email sequence,A. Chouhan,6.25,2026-05-02,SQL,2026-05-06,2026-05-14,,,,,
2415,Driftwood Skin Co IV,Skin,Signal-scored inbound,S. Kapoor,8.34,2026-05-02,SQL,2026-05-06,2026-05-14,,,,,
2416,Basalt Beauty II,Outdoor,Cold email sequence,R. Iyer,7.46,2026-05-04,Lead,,,,,,,
2417,Ember Home Co V,Home,Signal-scored inbound,S. Kapoor,6.3,2026-05-22,MQL,2026-05-26,,,,,,
2418,Rosemere Goods Co VI,Pet,Cold email sequence,R. Iyer,5.76,2026-05-24,Lead,,,,,,,
2419,Cobalt Studio V,Kitchen,Cold email sequence,S. Kapoor,5.18,2026-05-18,Lead,,,,,,,
2420,Glow Ritual Baby Goods III,Pet,Outbound LinkedIn,R. Iyer,8.66,2026-05-03,MQL,2026-05-06,,,,,,
2421,Coral & Co Pet Supply VI,Gadgets,Outbound LinkedIn,S. Kapoor,7.73,2026-05-15,MQL,2026-05-19,,,,,,
2422,Glow Ritual Works II,Outdoor,Outbound LinkedIn,S. Kapoor,7.46,2026-05-09,MQL,2026-05-15,,,,,,
2423,Basalt Home Co V,Skin,Signal-scored inbound,R. Iyer,5.71,2026-05-15,Closed Lost,2026-05-21,2026-05-24,2026-05-27,2026-06-14,1500,Lost,Went with in-house fix
2424,Tiny Sprout Beauty III,Home,Cold email sequence,S. Kapoor,6.21,2026-05-29,MQL,2026-06-02,,,,,,
2425,Northfield Studio V,Beauty,Signal-scored inbound,R. Iyer,3.25,2026-05-20,Lead,,,,,,,
2426,Pinehaven Beauty III,Pet,Outbound LinkedIn,S. Kapoor,3.51,2026-05-30,Lead,,,,,,,
2427,Verdant Supply Co VII,Pet,Signal-scored inbound,S. Kapoor,4.67,2026-05-21,Lead,,,,,,,
2428,Tiny Sprout Supply Co IV,Baby,Cold email sequence,S. Kapoor,4.7,2026-05-10,Lead,,,,,,,
2429,Amberlight Outdoor V,Beauty,Outbound LinkedIn,R. Iyer,4.4,2026-05-30,Lead,,,,,,,
2430,Silverline Baby Goods IV,Skin,Outbound LinkedIn,A. Chouhan,6.93,2026-05-30,MQL,2026-06-02,,,,,,
2431,Driftwood Kitchen Co V,Beauty,Cold email sequence,S. Kapoor,3.84,2026-05-09,Lead,,,,,,,
2432,Wren & Co Living V,Baby,Signal-scored inbound,A. Chouhan,7.61,2026-05-08,MQL,2026-05-11,,,,,,
2433,Cobalt Studio VI,Pet,Cold email sequence,R. Iyer,6.52,2026-05-16,Lead,,,,,,,
2434,Hearthstone Living III,Kitchen,Signal-scored inbound,R. Iyer,3.99,2026-05-28,Lead,,,,,,,
2435,Cascade Baby Goods IV,Pet,Signal-scored inbound,A. Chouhan,7.29,2026-05-19,Lead,,,,,,,
2436,Pinehaven Works III,Kitchen,Signal-scored inbound,S. Kapoor,9.4,2026-05-12,MQL,2026-05-15,,,,,,
2437,Halcyon Home Co III,Home,Cold email sequence,A. Chouhan,7.06,2026-05-19,MQL,2026-05-20,,,,,,
2438,Verdant Works VII,Gadgets,Outbound LinkedIn,S. Kapoor,3.86,2026-05-20,Lead,,,,,,,
2439,Glow Ritual Beauty IV,Pet,Signal-scored inbound,A. Chouhan,6.71,2026-05-06,Lead,,,,,,,
2440,Foxglove Goods Co VI,Pet,Outbound LinkedIn,A. Chouhan,5.72,2026-05-20,MQL,2026-05-23,,,,,,
2441,Rosemere Living VI,Pet,Signal-scored inbound,R. Iyer,6.22,2026-05-15,SQL,2026-05-19,2026-05-23,,,,,
2442,Hearthstone Living IV,Outdoor,Cold email sequence,S. Kapoor,8.9,2026-05-13,Lead,,,,,,,
2443,Driftwood Supply Co III,Pet,Signal-scored inbound,A. Chouhan,7.02,2026-05-05,Lead,,,,,,,
2444,Thistle Baby IV,Pet,Content/organic,R. Iyer,6.96,2026-05-06,Lead,,,,,,,
2445,Meridian Baby IV,Kitchen,Signal-scored inbound,S. Kapoor,8.74,2026-05-21,MQL,2026-05-26,,,,,,
2446,Cinderwood Baby Goods,Outdoor,Outbound LinkedIn,A. Chouhan,4.14,2026-05-30,Lead,,,,,,,
2447,Cascade Living II,Home,Signal-scored inbound,A. Chouhan,4.35,2026-05-15,Lead,,,,,,,
2448,Rosemere Studio V,Gadgets,Cold email sequence,R. Iyer,6.25,2026-05-04,Lead,,,,,,,
2449,Basalt Living III,Home,Signal-scored inbound,S. Kapoor,9.26,2026-05-01,Lead,,,,,,,
2450,Rosemere Supply Co III,Outdoor,Referral,A. Chouhan,8.09,2026-05-31,MQL,2026-06-06,,,,,,
2451,Coral & Co Home Co IV,Outdoor,Outbound LinkedIn,S. Kapoor,3.39,2026-05-26,Lead,,,,,,,
2452,Basalt Gadgets III,Kitchen,Outbound LinkedIn,S. Kapoor,7.09,2026-05-15,SQL,2026-05-16,2026-05-22,,,,,
2453,Windrow Beauty II,Home,Outbound LinkedIn,S. Kapoor,5.21,2026-05-30,MQL,2026-06-03,,,,,,
2454,Glow Ritual Living VI,Baby,Outbound LinkedIn,S. Kapoor,6.2,2026-05-08,Lead,,,,,,,
2455,Solace Naturals II,Outdoor,Signal-scored inbound,R. Iyer,7.55,2026-05-19,MQL,2026-05-20,,,,,,
2456,Aurora Naturals IV,Beauty,Signal-scored inbound,R. Iyer,6.66,2026-05-23,SQL,2026-05-29,2026-06-04,,,,,
2457,Halcyon Naturals VII,Home,Cold email sequence,S. Kapoor,3.84,2026-05-20,MQL,2026-05-24,,,,,,
2458,Northfield Home Co IV,Gadgets,Outbound LinkedIn,A. Chouhan,6.8,2026-05-09,MQL,2026-05-14,,,,,,
2459,Thistle Goods Co IV,Outdoor,Outbound LinkedIn,A. Chouhan,9.32,2026-05-21,MQL,2026-05-26,,,,,,
2460,Marigold Goods Co III,Outdoor,Cold email sequence,S. Kapoor,6.13,2026-05-16,Lead,,,,,,,
2461,Hearthstone Baby III,Kitchen,Signal-scored inbound,A. Chouhan,4.46,2026-05-09,Lead,,,,,,,
2462,Silverline Beauty,Gadgets,Outbound LinkedIn,R. Iyer,6.7,2026-05-21,Lead,,,,,,,
2463,Basalt Outdoor IV,Gadgets,Outbound LinkedIn,A. Chouhan,5.59,2026-05-04,Lead,,,,,,,
2464,Thistle Baby V,Skin,Outbound LinkedIn,S. Kapoor,8.5,2026-05-18,Lead,,,,,,,
2465,Wren & Co Gadgets VII,Outdoor,Outbound LinkedIn,A. Chouhan,4.59,2026-05-26,Lead,,,,,,,
2466,Coral & Co Outdoor,Gadgets,Cold email sequence,R. Iyer,4.15,2026-05-20,SQL,2026-05-23,2026-05-28,,,,,
2467,Opaline Baby II,Home,Outbound LinkedIn,A. Chouhan,4.35,2026-05-08,Lead,,,,,,,
2468,Windrow Works VII,Outdoor,Signal-scored inbound,A. Chouhan,5.07,2026-05-21,SQL,2026-05-25,2026-05-28,,,,,
2469,Glow Ritual Kitchen Co VIII,Outdoor,Signal-scored inbound,A. Chouhan,6.78,2026-05-28,Lead,,,,,,,
2470,Silverline Studio IV,Gadgets,Outbound LinkedIn,S. Kapoor,6.99,2026-05-15,Lead,,,,,,,
2471,Lumen Supply Co IV,Skin,Outbound LinkedIn,A. Chouhan,5.14,2026-05-16,Lead,,,,,,,
2472,Pinehaven Naturals III,Skin,Referral,A. Chouhan,5.22,2026-05-22,Lead,,,,,,,
2473,Verdant Studio V,Baby,Content/organic,A. Chouhan,6.17,2026-05-11,Lead,,,,,,,
2474,Thistle Works V,Outdoor,Signal-scored inbound,A. Chouhan,7.94,2026-05-22,MQL,2026-05-26,,,,,,
2475,Rosemere Baby Goods V,Gadgets,Cold email sequence,A. Chouhan,4.39,2026-05-17,MQL,2026-05-22,,,,,,
2476,Rosemere Naturals III,Gadgets,Outbound LinkedIn,A. Chouhan,5.1,2026-05-07,Lead,,,,,,,
2477,Wren & Co Baby Goods V,Home,Outbound LinkedIn,A. Chouhan,5.12,2026-05-17,Lead,,,,,,,
2478,Pinehaven Supply Co V,Skin,Signal-scored inbound,R. Iyer,6.07,2026-05-28,Lead,,,,,,,
2479,Marigold Skin Co III,Skin,Signal-scored inbound,R. Iyer,8.39,2026-05-11,MQL,2026-05-15,,,,,,
2480,Foxglove Supply Co IV,Beauty,Cold email sequence,R. Iyer,3.36,2026-05-14,MQL,2026-05-16,,,,,,
2481,Foxglove Pet Supply V,Beauty,Cold email sequence,A. Chouhan,4.36,2026-05-23,SQL,2026-05-26,2026-06-03,,,,,
2482,Solace Kitchen Co II,Gadgets,Outbound LinkedIn,R. Iyer,8.57,2026-05-04,MQL,2026-05-06,,,,,,
2483,Meridian Works III,Beauty,Cold email sequence,R. Iyer,7.47,2026-05-30,Lead,,,,,,,
2484,Northfield Pet Supply V,Pet,Signal-scored inbound,A. Chouhan,7.16,2026-05-09,Lead,,,,,,,
2485,Halcyon Naturals VIII,Baby,Outbound LinkedIn,S. Kapoor,3.48,2026-05-25,Lead,,,,,,,
2486,Basalt Skin Co V,Home,Outbound LinkedIn,S. Kapoor,4.3,2026-05-03,Lead,,,,,,,
2487,Solace Pet Supply III,Skin,Cold email sequence,A. Chouhan,8.02,2026-05-03,Lead,,,,,,,
2488,Coral & Co Living III,Kitchen,Referral,R. Iyer,7.86,2026-05-07,Closed Lost,2026-05-11,2026-05-18,2026-05-25,2026-06-10,900,Lost,No budget
2489,Aurora Beauty VI,Pet,Outbound LinkedIn,R. Iyer,8.19,2026-05-27,Lead,,,,,,,
2490,Opaline Collective IV,Beauty,Outbound LinkedIn,A. Chouhan,9.24,2026-05-28,Lead,,,,,,,
2491,Wren & Co Works VII,Skin,Outbound LinkedIn,S. Kapoor,3.44,2026-05-03,Lead,,,,,,,
2492,Amberlight Beauty,Home,Cold email sequence,A. Chouhan,6.73,2026-05-15,Lead,,,,,,,
2493,Cascade Baby V,Pet,Cold email sequence,R. Iyer,5.93,2026-05-29,Lead,,,,,,,
2494,Aurora Living IV,Baby,Signal-scored inbound,S. Kapoor,5.21,2026-05-17,Lead,,,,,,,
2495,Silverline Supply Co VI,Beauty,Outbound LinkedIn,R. Iyer,3.04,2026-05-27,MQL,2026-05-28,,,,,,
2496,Driftwood Skin Co V,Skin,Referral,S. Kapoor,7.38,2026-05-11,Lead,,,,,,,
2497,Pinehaven Kitchen Co IV,Kitchen,Referral,S. Kapoor,8.64,2026-05-05,Closed Won,2026-05-07,2026-05-11,2026-05-22,2026-06-11,1500,Won,
2498,Aurora Collective VI,Baby,Signal-scored inbound,R. Iyer,9.04,2026-05-22,Closed Won,2026-05-25,2026-05-31,2026-06-06,2026-06-18,2200,Won,
2499,Larkspur Studio VII,Baby,Referral,R. Iyer,3.17,2026-05-28,Lead,,,,,,,
2500,Silverline Kitchen Co III,Pet,Signal-scored inbound,R. Iyer,5.59,2026-05-07,Lead,,,,,,,
2501,Windrow Beauty III,Baby,Content/organic,S. Kapoor,8.94,2026-05-24,Lead,,,,,,,
