lead_id,company_name,category,industry,employee_band,segment,icp_fit_score,source_channel,created_date,stage,signal_score,engagement_score,lead_score,owner_rep,mql_date,sql_date,opp_created_date,deal_value_monthly_usd,closed_date,outcome,lost_reason
2299,Bluebell Supply Co,Kitchen,Home & Family,1-10,Beachhead,76.0,Content/organic,2026-05-19,MQL,6.4,4.2,62.2,R. Iyer,2026-05-22,,,,,,
2300,Glow Ritual Home Co IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,55.52,Outbound LinkedIn,2026-05-27,Lead,4.21,7.0,55.84,S. Kapoor,,,,,,,
2301,Meridian Studio IV,Baby,Home & Family,1-10,Beachhead,86.65,Cold email sequence,2026-05-11,MQL,4.66,2.8,57.04,A. Chouhan,2026-05-14,,,,,,
2302,Ember Pet Supply III,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.77,Signal-scored inbound,2026-05-07,Lead,5.91,2.8,48.04,R. Iyer,,,,,,,
2303,Basalt Pet Supply IV,Skin,Health & Beauty,1-10,Beachhead,92.83,Signal-scored inbound,2026-05-03,Lead,7.13,7.0,79.52,S. Kapoor,,,,,,,
2304,Hearthstone Living IV,Skin,Health & Beauty,11-50,Beachhead,91.78,Content/organic,2026-05-01,MQL,8.71,7.0,83.84,A. Chouhan,2026-05-07,,,,,,
2305,Halcyon Supply Co VI,Skin,Health & Beauty,51-200,Core ICP,67.12,Outbound LinkedIn,2026-05-06,Lead,4.85,5.6,58.2,A. Chouhan,,,,,,,
2306,Marigold Supply Co II,Skin,Health & Beauty,11-50,Beachhead,88.38,Signal-scored inbound,2026-05-03,Lead,7.35,7.0,78.4,R. Iyer,,,,,,,
2307,Aurora Pet Supply IV,Gadgets,Consumer Electronics,1-10,Beachhead,74.3,Signal-scored inbound,2026-05-25,SQL,5.72,5.6,63.68,S. Kapoor,2026-05-30,2026-06-01,,,,,
2308,Rosemere Supply Co IV,Gadgets,Consumer Electronics,1-10,Beachhead,75.17,Outbound LinkedIn,2026-05-12,Lead,6.07,2.8,56.68,A. Chouhan,,,,,,,
2309,Basalt Gadgets V,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,34.48,Referral,2026-05-31,MQL,3.79,7.0,46.16,R. Iyer,2026-06-06,,,,,,
2310,Cinderwood Gadgets II,Pet,Lifestyle & Outdoor,201-500,Poor Fit,26.95,Signal-scored inbound,2026-05-27,Lead,4.78,7.0,46.12,A. Chouhan,,,,,,,
2311,Solace Kitchen Co IV,Skin,Health & Beauty,1-10,Beachhead,85.25,Outbound LinkedIn,2026-05-28,MQL,4.1,4.2,59.0,R. Iyer,2026-06-03,,,,,,
2312,Ember Kitchen Co II,Beauty,Health & Beauty,1-10,Beachhead,92.0,Outbound LinkedIn,2026-05-17,Lead,6.8,7.0,78.2,S. Kapoor,,,,,,,
2313,Voltix Skin Co II,Home,Home & Family,11-50,Beachhead,70.97,Cold email sequence,2026-05-17,Lead,6.39,2.8,55.96,A. Chouhan,,,,,,,
2314,Windrow Skin Co II,Kitchen,Home & Family,201-500,Adjacent,49.25,Signal-scored inbound,2026-05-20,Lead,7.7,7.0,63.8,R. Iyer,,,,,,,
2315,Windrow Baby II,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,47.5,Signal-scored inbound,2026-05-10,SQL,3.0,7.0,49.0,S. Kapoor,2026-05-13,2026-05-15,,,,,
2316,Meridian Naturals II,Home,Home & Family,11-50,Core ICP,68.67,Signal-scored inbound,2026-05-29,Lead,5.47,4.2,56.48,A. Chouhan,,,,,,,
2317,Larkspur Skin Co,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,53.55,Cold email sequence,2026-05-22,Lead,3.42,4.2,44.28,R. Iyer,,,,,,,
2318,Coral & Co Supply Co,Pet,Lifestyle & Outdoor,1-10,Core ICP,58.75,Cold email sequence,2026-05-16,MQL,5.5,4.2,52.6,S. Kapoor,2026-05-21,,,,,,
2319,Rosemere Baby III,Beauty,Health & Beauty,11-50,Beachhead,79.8,Cold email sequence,2026-05-24,Lead,3.92,7.0,64.68,A. Chouhan,,,,,,,
2320,Ember Baby IV,Baby,Home & Family,1-10,Beachhead,88.38,Signal-scored inbound,2026-05-24,Lead,5.35,2.8,59.8,R. Iyer,,,,,,,
2321,Hearthstone Gadgets V,Pet,Lifestyle & Outdoor,1-10,Core ICP,61.48,Signal-scored inbound,2026-05-13,Lead,6.59,4.2,56.96,A. Chouhan,,,,,,,
2322,Cobalt Living III,Home,Home & Family,11-50,Core ICP,67.2,Signal-scored inbound,2026-05-30,Lead,4.88,7.0,62.52,R. Iyer,,,,,,,
2323,Lumen Supply Co IV,Gadgets,Consumer Electronics,11-50,Core ICP,62.5,Signal-scored inbound,2026-05-13,MQL,3.0,7.0,55.0,S. Kapoor,2026-05-18,,,,,,
2324,Rosemere Home Co VII,Kitchen,Home & Family,11-50,Beachhead,73.83,Outbound LinkedIn,2026-05-12,Lead,7.53,5.6,68.92,A. Chouhan,,,,,,,
2325,Halcyon Skin Co IV,Kitchen,Home & Family,1-10,Beachhead,83.75,Outbound LinkedIn,2026-05-09,MQL,9.5,5.6,78.8,R. Iyer,2026-05-12,,,,,,
2326,Tiny Sprout Kitchen Co IV,Skin,Health & Beauty,11-50,Beachhead,82.15,Signal-scored inbound,2026-05-26,Lead,4.86,4.2,60.04,S. Kapoor,,,,,,,
2327,Tiny Sprout Collective VII,Baby,Home & Family,11-50,Beachhead,79.38,Signal-scored inbound,2026-05-30,MQL,3.75,2.8,51.4,R. Iyer,2026-06-02,,,,,,
2328,Meridian Supply Co III,Pet,Lifestyle & Outdoor,1-10,Core ICP,58.1,Outbound LinkedIn,2026-05-09,Lead,5.24,5.6,55.76,S. Kapoor,,,,,,,
2329,Pinehaven Collective III,Gadgets,Consumer Electronics,11-50,Beachhead,71.22,Referral,2026-05-13,MQL,6.49,5.6,64.76,A. Chouhan,2026-05-18,,,,,,
2330,Basalt Baby III,Kitchen,Home & Family,1-10,Beachhead,80.12,Outbound LinkedIn,2026-05-17,Lead,8.05,4.2,68.8,R. Iyer,,,,,,,
2331,Aurora Pet Supply IV,Gadgets,Consumer Electronics,1-10,Beachhead,74.3,Signal-scored inbound,2026-05-30,Closed Won,5.72,8.1,71.18,S. Kapoor,2026-06-05,2026-06-10,2026-06-21,900.0,2026-07-02,Won,
2332,Marigold Works V,Gadgets,Consumer Electronics,51-200,Core ICP,56.38,Cold email sequence,2026-05-12,Lead,6.55,7.0,63.2,A. Chouhan,,,,,,,
2333,Amberlight Living II,Kitchen,Home & Family,1-10,Beachhead,70.85,Cold email sequence,2026-05-14,Lead,4.34,7.0,62.36,R. Iyer,,,,,,,
2334,Cobalt Home Co II,Pet,Lifestyle & Outdoor,1-10,Core ICP,68.58,Outbound LinkedIn,2026-05-23,Closed Lost,9.43,5.6,72.52,S. Kapoor,2026-05-28,2026-06-03,2026-06-06,900.0,2026-06-22,Lost,No budget
2335,Foxglove Skin Co II,Home,Home & Family,1-10,Core ICP,68.88,Cold email sequence,2026-05-22,MQL,3.55,5.6,55.0,S. Kapoor,2026-05-26,,,,,,
2336,Halcyon Home Co VII,Kitchen,Home & Family,1-10,Beachhead,74.83,Signal-scored inbound,2026-05-28,MQL,5.93,4.2,60.32,A. Chouhan,2026-05-29,,,,,,
2337,Amberlight Living,Home,Home & Family,11-50,Beachhead,72.65,Signal-scored inbound,2026-05-10,MQL,7.06,7.0,71.24,R. Iyer,2026-05-14,,,,,,
2338,Ember Works V,Pet,Lifestyle & Outdoor,1-10,Core ICP,60.95,Content/organic,2026-05-14,MQL,6.38,7.0,64.52,S. Kapoor,2026-05-16,,,,,,
2339,Glow Ritual Home Co V,Beauty,Health & Beauty,1-10,Beachhead,93.0,Outbound LinkedIn,2026-05-21,MQL,7.2,2.8,67.2,A. Chouhan,2026-05-25,,,,,,
2340,Cinderwood Naturals II,Beauty,Health & Beauty,1-10,Beachhead,94.08,Signal-scored inbound,2026-05-22,Lead,7.63,7.0,81.52,R. Iyer,,,,,,,
2341,Verdant Collective II,Home,Home & Family,51-200,Core ICP,51.62,Cold email sequence,2026-05-13,Lead,4.65,2.8,43.0,S. Kapoor,,,,,,,
2342,Cinderwood Supply Co V,Beauty,Health & Beauty,1-10,Beachhead,86.83,Content/organic,2026-05-12,Lead,4.73,2.8,57.32,A. Chouhan,,,,,,,
2343,Amberlight Naturals V,Gadgets,Consumer Electronics,51-200,Adjacent,49.33,Signal-scored inbound,2026-05-08,Lead,3.73,7.0,51.92,R. Iyer,,,,,,,
2344,Marigold Gadgets III,Skin,Health & Beauty,11-50,Beachhead,86.28,Signal-scored inbound,2026-05-30,Lead,6.51,7.0,75.04,S. Kapoor,,,,,,,
2345,Voltix Works II,Kitchen,Home & Family,11-50,Core ICP,66.53,Signal-scored inbound,2026-05-15,Lead,4.61,5.6,57.24,A. Chouhan,,,,,,,
2346,Verdant Collective III,Pet,Lifestyle & Outdoor,11-50,Core ICP,59.08,Signal-scored inbound,2026-05-20,Lead,7.63,4.2,59.12,R. Iyer,,,,,,,
2347,Hearthstone Works III,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,49.4,Signal-scored inbound,2026-05-10,Lead,3.76,7.0,52.04,S. Kapoor,,,,,,,
2348,Basalt Home Co IV,Kitchen,Home & Family,1-10,Beachhead,74.95,Referral,2026-05-31,Lead,5.98,2.8,56.32,A. Chouhan,,,,,,,
2349,Coral & Co Baby Goods II,Gadgets,Consumer Electronics,1-10,Beachhead,75.88,Signal-scored inbound,2026-05-05,MQL,6.35,7.0,70.4,S. Kapoor,2026-05-09,,,,,,
2350,Cascade Supply Co III,Gadgets,Consumer Electronics,11-50,Beachhead,73.72,Cold email sequence,2026-05-19,Closed Lost,7.49,2.8,60.36,A. Chouhan,2026-05-21,2026-05-24,2026-05-30,2650.0,2026-06-07,Lost,Unresponsive after SQL
2351,Rosemere Beauty III,Kitchen,Home & Family,11-50,Core ICP,67.95,Outbound LinkedIn,2026-05-07,Lead,5.18,7.0,63.72,R. Iyer,,,,,,,
2352,Cinderwood Living III,Skin,Health & Beauty,51-200,Beachhead,73.47,Signal-scored inbound,2026-05-12,MQL,7.39,2.8,59.96,S. Kapoor,2026-05-13,,,,,,
2353,Opaline Living II,Home,Home & Family,1-10,Beachhead,80.62,Signal-scored inbound,2026-05-28,Lead,8.25,4.2,69.6,R. Iyer,,,,,,,
2354,Hearthstone Goods Co IV,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,37.52,Referral,2026-05-28,Lead,5.01,7.0,51.04,A. Chouhan,,,,,,,
2355,Meridian Kitchen Co VIII,Outdoor,Lifestyle & Outdoor,201-500,Adjacent,33.73,Outbound LinkedIn,2026-05-04,MQL,7.49,4.2,48.56,R. Iyer,2026-05-05,,,,,,
2356,Basalt Living,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,57.83,Content/organic,2026-05-21,SQL,5.13,5.6,55.32,S. Kapoor,2026-05-22,2026-05-27,,,,,
2357,Tiny Sprout Works III,Skin,Health & Beauty,1-10,Beachhead,82.85,Cold email sequence,2026-05-18,Lead,3.14,7.0,63.56,A. Chouhan,,,,,,,
2358,Windrow Baby Goods II,Baby,Home & Family,11-50,Beachhead,88.2,Outbound LinkedIn,2026-05-21,SQL,7.28,2.8,65.52,R. Iyer,2026-05-24,2026-06-02,,,,,
2359,Tiny Sprout Outdoor,Baby,Home & Family,11-50,Beachhead,84.38,Signal-scored inbound,2026-05-15,SQL,5.75,4.2,63.6,S. Kapoor,2026-05-16,2026-05-21,,,,,
2360,Ember Pet Supply IV,Gadgets,Consumer Electronics,1-10,Beachhead,76.9,Content/organic,2026-05-02,SQL,6.76,2.8,59.44,A. Chouhan,2026-05-03,2026-05-06,,,,,
2361,Pinehaven Collective IV,Baby,Home & Family,11-50,Beachhead,77.5,Cold email sequence,2026-05-02,Lead,3.0,4.2,52.6,R. Iyer,,,,,,,
2362,Northfield Collective III,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,48.67,Outbound LinkedIn,2026-05-20,Lead,3.47,2.8,38.28,S. Kapoor,,,,,,,
2363,Verdant Baby VIII,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,56.35,Signal-scored inbound,2026-05-31,Lead,4.54,7.0,57.16,A. Chouhan,,,,,,,
2364,Larkspur Naturals III,Skin,Health & Beauty,201-500,Core ICP,60.48,Cold email sequence,2026-05-04,Lead,6.19,7.0,63.76,R. Iyer,,,,,,,
2365,Cascade Baby,Kitchen,Home & Family,11-50,Beachhead,72.83,Signal-scored inbound,2026-05-15,Lead,7.13,2.8,58.92,S. Kapoor,,,,,,,
2366,Thistle Baby IV,Baby,Home & Family,11-50,Beachhead,81.25,Cold email sequence,2026-05-07,Lead,4.5,7.0,67.0,A. Chouhan,,,,,,,
2367,Verdant Goods Co III,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,60.12,Cold email sequence,2026-05-27,MQL,6.05,7.0,63.2,R. Iyer,2026-05-29,,,,,,
2368,Foxglove Living II,Beauty,Health & Beauty,1-10,Beachhead,89.38,Outbound LinkedIn,2026-05-19,Lead,5.75,2.8,61.4,S. Kapoor,,,,,,,
2369,Wren & Co Outdoor,Beauty,Health & Beauty,1-10,Beachhead,82.5,Signal-scored inbound,2026-05-15,MQL,3.0,7.0,63.0,A. Chouhan,2026-05-17,,,,,,
2370,Cascade Works II,Beauty,Health & Beauty,11-50,Beachhead,93.25,Cold email sequence,2026-05-02,Lead,9.3,5.6,82.0,A. Chouhan,,,,,,,
2371,Thistle Pet Supply II,Home,Home & Family,11-50,Beachhead,72.45,Cold email sequence,2026-05-16,Lead,6.98,7.0,70.92,R. Iyer,,,,,,,
2372,Windrow Living III,Baby,Home & Family,11-50,Beachhead,84.08,Outbound LinkedIn,2026-05-05,MQL,5.63,4.2,63.12,S. Kapoor,2026-05-11,,,,,,
2373,Wren & Co Baby Goods VI,Baby,Home & Family,1-10,Beachhead,94.1,Signal-scored inbound,2026-05-31,Lead,7.64,7.0,81.56,A. Chouhan,,,,,,,
2374,Cinderwood Home Co III,Kitchen,Home & Family,1-10,Beachhead,74.25,Outbound LinkedIn,2026-05-19,MQL,5.7,2.8,55.2,R. Iyer,2026-05-24,,,,,,
2375,Larkspur Baby II,Baby,Home & Family,1-10,Beachhead,86.67,Referral,2026-05-03,MQL,4.67,7.0,69.68,S. Kapoor,2026-05-08,,,,,,
2376,Basalt Beauty IV,Skin,Health & Beauty,1-10,Beachhead,94.4,Content/organic,2026-05-02,MQL,7.76,4.2,73.64,R. Iyer,2026-05-08,,,,,,
2377,Basalt Naturals,Baby,Home & Family,51-200,Beachhead,74.12,Cold email sequence,2026-05-04,Closed Won,7.65,2.8,61.0,S. Kapoor,2026-05-10,2026-05-16,2026-05-23,3500.0,2026-06-04,Won,
2378,Opaline Pet Supply VII,Home,Home & Family,51-200,Adjacent,47.5,Cold email sequence,2026-05-30,SQL,3.0,7.0,49.0,A. Chouhan,2026-06-02,2026-06-06,,,,,
2379,Rosemere Works VIII,Pet,Lifestyle & Outdoor,1-10,Core ICP,67.8,Signal-scored inbound,2026-05-15,Lead,9.12,2.8,62.88,S. Kapoor,,,,,,,
2380,Hearthstone Outdoor IV,Kitchen,Home & Family,11-50,Core ICP,67.65,Outbound LinkedIn,2026-05-31,Lead,5.06,7.0,63.24,R. Iyer,,,,,,,
2381,Driftwood Pet Supply,Skin,Health & Beauty,1-10,Beachhead,86.55,Cold email sequence,2026-05-15,MQL,4.62,2.8,56.88,S. Kapoor,2026-05-19,,,,,,
2382,Amberlight Beauty II,Kitchen,Home & Family,1-10,Beachhead,76.53,Content/organic,2026-05-28,Lead,6.61,2.8,58.84,A. Chouhan,,,,,,,
2383,Wren & Co Baby Goods VII,Skin,Health & Beauty,1-10,Beachhead,94.58,Cold email sequence,2026-05-14,Lead,7.83,2.8,69.72,R. Iyer,,,,,,,
2384,Marigold Gadgets IV,Skin,Health & Beauty,51-200,Beachhead,72.6,Referral,2026-05-28,MQL,7.04,5.6,66.96,S. Kapoor,2026-05-31,,,,,,
2385,Ember Supply Co II,Home,Home & Family,51-200,Core ICP,58.88,Signal-scored inbound,2026-05-29,SQL,7.55,7.0,67.2,A. Chouhan,2026-06-03,2026-06-06,,,,,
2386,Lumen Baby IV,Baby,Home & Family,11-50,Beachhead,90.55,Signal-scored inbound,2026-05-28,Closed Lost,8.22,7.8,84.28,R. Iyer,2026-06-01,2026-06-11,2026-06-18,1100.0,2026-07-01,Lost,Timing not right
2387,Opaline Baby Goods VI,Skin,Health & Beauty,11-50,Beachhead,93.75,Signal-scored inbound,2026-05-09,Lead,9.5,7.0,87.0,A. Chouhan,,,,,,,
2388,Halcyon Gadgets III,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,35.8,Outbound LinkedIn,2026-05-14,Lead,4.32,7.0,48.28,R. Iyer,,,,,,,
2389,Rosemere Kitchen Co IV,Home,Home & Family,1-10,Beachhead,73.7,Cold email sequence,2026-05-13,MQL,5.48,2.8,54.32,S. Kapoor,2026-05-17,,,,,,
2390,Rosemere Naturals II,Pet,Lifestyle & Outdoor,11-50,Core ICP,59.28,Cold email sequence,2026-05-26,MQL,7.71,5.6,63.64,A. Chouhan,2026-05-29,,,,,,
2391,Pinehaven Works IV,Kitchen,Home & Family,11-50,Beachhead,70.78,Signal-scored inbound,2026-05-12,Lead,6.31,7.0,68.24,R. Iyer,,,,,,,
2392,Pinehaven Supply Co V,Home,Home & Family,11-50,Core ICP,68.08,Content/organic,2026-05-27,Lead,5.23,5.6,59.72,S. Kapoor,,,,,,,
2393,Meridian Studio V,Kitchen,Home & Family,1-10,Beachhead,72.75,Signal-scored inbound,2026-05-26,Lead,5.1,7.0,65.4,R. Iyer,,,,,,,
2394,Rosemere Kitchen Co IV,Home,Home & Family,1-10,Beachhead,73.7,Outbound LinkedIn,2026-05-17,MQL,5.48,2.8,54.32,S. Kapoor,2026-05-21,,,,,,
2395,Foxglove Works III,Beauty,Health & Beauty,1-10,Beachhead,92.62,Outbound LinkedIn,2026-05-27,Closed Won,7.05,3.4,68.4,A. Chouhan,2026-06-02,2026-06-08,2026-06-15,600.0,2026-06-25,Won,
2396,Hearthstone Kitchen Co III,Baby,Home & Family,11-50,Beachhead,93.75,Outbound LinkedIn,2026-05-19,MQL,9.5,5.6,82.8,S. Kapoor,2026-05-23,,,,,,
2397,Meridian Skin Co IV,Home,Home & Family,51-200,Core ICP,56.5,Content/organic,2026-05-01,SQL,6.6,4.2,55.0,R. Iyer,2026-05-03,2026-05-12,,,,,
2398,Meridian Outdoor VI,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,56.2,Signal-scored inbound,2026-05-13,MQL,6.48,4.2,54.52,S. Kapoor,2026-05-17,,,,,,
2399,Verdant Home Co III,Beauty,Health & Beauty,1-10,Beachhead,92.97,Signal-scored inbound,2026-05-16,Lead,7.19,7.0,79.76,A. Chouhan,,,,,,,
2400,Rosemere Baby IV,Gadgets,Consumer Electronics,51-200,Core ICP,59.38,Referral,2026-05-19,Lead,7.75,2.8,55.4,R. Iyer,,,,,,,
2401,Coral & Co Studio IV,Baby,Home & Family,201-500,Core ICP,63.62,Signal-scored inbound,2026-05-24,MQL,7.45,2.8,56.2,S. Kapoor,2026-05-29,,,,,,
2402,Wren & Co Baby Goods VIII,Home,Home & Family,1-10,Beachhead,70.12,Signal-scored inbound,2026-05-19,Lead,4.05,5.6,57.0,R. Iyer,,,,,,,
2403,Northfield Works III,Beauty,Health & Beauty,11-50,Beachhead,91.65,Cold email sequence,2026-05-03,MQL,8.66,5.6,79.44,A. Chouhan,2026-05-04,,,,,,
2404,Coral & Co Pet Supply V,Gadgets,Consumer Electronics,11-50,Core ICP,66.85,Signal-scored inbound,2026-05-16,MQL,4.74,7.0,61.96,S. Kapoor,2026-05-19,,,,,,
2405,Opaline Supply Co IV,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,52.5,Signal-scored inbound,2026-05-13,MQL,3.0,5.6,46.8,A. Chouhan,2026-05-17,,,,,,
2406,Larkspur Pet Supply II,Baby,Home & Family,51-200,Beachhead,72.6,Referral,2026-05-09,SQL,7.04,4.2,62.76,R. Iyer,2026-05-10,2026-05-20,,,,,
2407,Cinderwood Home Co IV,Baby,Home & Family,1-10,Beachhead,92.6,Cold email sequence,2026-05-24,Lead,7.04,7.0,79.16,A. Chouhan,,,,,,,
2408,Basalt Studio V,Beauty,Health & Beauty,1-10,Beachhead,86.53,Outbound LinkedIn,2026-05-26,Lead,4.61,7.0,69.44,R. Iyer,,,,,,,
2409,Cinderwood Beauty,Gadgets,Consumer Electronics,1-10,Beachhead,72.62,Outbound LinkedIn,2026-05-26,Lead,5.05,5.6,61.0,S. Kapoor,,,,,,,
2410,Foxglove Goods Co VI,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,48.52,Signal-scored inbound,2026-05-26,MQL,3.41,7.0,50.64,A. Chouhan,2026-05-27,,,,,,
2411,Ember Studio IV,Baby,Home & Family,1-10,Beachhead,96.95,Cold email sequence,2026-05-29,MQL,8.78,4.2,77.72,R. Iyer,2026-06-02,,,,,,
2412,Amberlight Studio V,Beauty,Health & Beauty,11-50,Beachhead,88.8,Cold email sequence,2026-05-13,Lead,7.52,2.8,66.48,R. Iyer,,,,,,,
2413,Foxglove Outdoor III,Gadgets,Consumer Electronics,51-200,Core ICP,50.52,Signal-scored inbound,2026-05-17,Lead,4.21,7.0,53.84,S. Kapoor,,,,,,,
2414,Basalt Outdoor IV,Kitchen,Home & Family,11-50,Core ICP,69.4,Referral,2026-05-21,Closed Lost,5.76,7.0,66.04,A. Chouhan,2026-05-24,2026-05-29,2026-06-01,1100.0,2026-06-18,Lost,No budget
2415,Coral & Co Skin Co II,Home,Home & Family,1-10,Beachhead,75.58,Outbound LinkedIn,2026-05-12,Lead,6.23,5.6,65.72,R. Iyer,,,,,,,
2416,Basalt Naturals II,Kitchen,Home & Family,11-50,Core ICP,62.5,Cold email sequence,2026-05-03,MQL,3.0,7.0,55.0,S. Kapoor,2026-05-06,,,,,,
2417,Voltix Collective IV,Beauty,Health & Beauty,1-10,Beachhead,87.22,Signal-scored inbound,2026-05-28,MQL,4.89,4.2,62.16,A. Chouhan,2026-06-02,,,,,,
2418,Cobalt Pet Supply VII,Kitchen,Home & Family,11-50,Beachhead,73.53,Cold email sequence,2026-05-29,MQL,7.41,4.2,64.24,R. Iyer,2026-06-04,,,,,,
2419,Windrow Goods Co III,Gadgets,Consumer Electronics,1-10,Beachhead,71.5,Signal-scored inbound,2026-05-23,MQL,4.6,7.0,63.4,S. Kapoor,2026-05-28,,,,,,
2420,Marigold Kitchen Co III,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.08,Cold email sequence,2026-05-31,MQL,5.63,7.0,59.52,A. Chouhan,2026-06-05,,,,,,
2421,Silverline Pet Supply III,Home,Home & Family,11-50,Beachhead,72.33,Referral,2026-05-01,SQL,6.93,2.8,58.12,R. Iyer,2026-05-06,2026-05-10,,,,,
2422,Foxglove Baby V,Beauty,Health & Beauty,1-10,Beachhead,88.85,Signal-scored inbound,2026-05-13,Lead,5.54,2.8,60.56,S. Kapoor,,,,,,,
2423,Voltix Pet Supply,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,54.38,Signal-scored inbound,2026-05-09,Lead,5.75,7.0,60.0,A. Chouhan,,,,,,,
2424,Hearthstone Kitchen Co IV,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,56.33,Cold email sequence,2026-05-08,MQL,6.53,2.8,50.52,R. Iyer,2026-05-13,,,,,,
2425,Rosemere Living IV,Baby,Home & Family,51-200,Core ICP,67.88,Outbound LinkedIn,2026-05-10,MQL,5.15,7.0,63.6,S. Kapoor,2026-05-13,,,,,,
2426,Solace Naturals III,Home,Home & Family,1-10,Beachhead,74.97,Outbound LinkedIn,2026-05-27,Lead,5.99,2.8,56.36,A. Chouhan,,,,,,,
2427,Thistle Baby Goods IV,Skin,Health & Beauty,1-10,Beachhead,93.22,Cold email sequence,2026-05-11,Lead,7.29,4.2,71.76,R. Iyer,,,,,,,
2428,Voltix Naturals VI,Skin,Health & Beauty,11-50,Beachhead,82.3,Cold email sequence,2026-05-13,Closed Lost,4.92,7.2,69.28,S. Kapoor,2026-05-19,2026-05-27,2026-06-03,2650.0,2026-06-16,Lost,No budget
2429,Aurora Works VI,Skin,Health & Beauty,51-200,Core ICP,67.72,Signal-scored inbound,2026-05-04,MQL,5.09,7.0,63.36,A. Chouhan,2026-05-08,,,,,,
2430,Amberlight Home Co,Baby,Home & Family,201-500,Core ICP,55.23,Outbound LinkedIn,2026-05-12,MQL,4.09,5.6,51.16,R. Iyer,2026-05-16,,,,,,
2431,Lumen Baby V,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,47.5,Cold email sequence,2026-05-07,Lead,3.0,7.0,49.0,S. Kapoor,,,,,,,
2432,Lumen Outdoor III,Baby,Home & Family,1-10,Beachhead,84.92,Signal-scored inbound,2026-05-25,Lead,3.97,4.2,58.48,A. Chouhan,,,,,,,
2433,Voltix Naturals VII,Skin,Health & Beauty,51-200,Beachhead,71.08,Outbound LinkedIn,2026-05-23,Lead,6.43,2.8,56.12,R. Iyer,,,,,,,
2434,Bluebell Outdoor III,Home,Home & Family,11-50,Beachhead,72.72,Outbound LinkedIn,2026-05-18,MQL,7.09,2.8,58.76,S. Kapoor,2026-05-23,,,,,,
2435,Cinderwood Pet Supply VI,Baby,Home & Family,1-10,Beachhead,98.4,Signal-scored inbound,2026-05-16,MQL,9.36,7.0,88.44,S. Kapoor,2026-05-17,,,,,,
2436,Bluebell Baby III,Baby,Home & Family,1-10,Beachhead,83.65,Signal-scored inbound,2026-05-24,Lead,3.46,7.0,64.84,A. Chouhan,,,,,,,
2437,Cascade Baby Goods,Home,Home & Family,1-10,Beachhead,74.6,Outbound LinkedIn,2026-05-21,Lead,5.84,4.2,59.96,R. Iyer,,,,,,,
2438,Cobalt Supply Co II,Gadgets,Consumer Electronics,11-50,Beachhead,71.05,Referral,2026-05-06,MQL,6.42,4.2,60.28,S. Kapoor,2026-05-12,,,,,,
2439,Opaline Naturals,Kitchen,Home & Family,1-10,Beachhead,71.2,Cold email sequence,2026-05-04,MQL,4.48,7.0,62.92,A. Chouhan,2026-05-08,,,,,,
2440,Aurora Living II,Kitchen,Home & Family,1-10,Beachhead,73.97,Content/organic,2026-05-02,MQL,5.59,7.0,67.36,R. Iyer,2026-05-08,,,,,,
2441,Aurora Home Co IV,Gadgets,Consumer Electronics,11-50,Core ICP,68.03,Content/organic,2026-05-06,Lead,5.21,7.0,63.84,S. Kapoor,,,,,,,
2442,Opaline Outdoor IV,Kitchen,Home & Family,11-50,Core ICP,68.35,Outbound LinkedIn,2026-05-31,MQL,5.34,7.0,64.36,A. Chouhan,2026-06-01,,,,,,
2443,Bluebell Goods Co,Baby,Home & Family,1-10,Beachhead,92.75,Cold email sequence,2026-05-09,Lead,7.1,7.0,79.4,R. Iyer,,,,,,,
2444,Driftwood Baby Goods V,Skin,Health & Beauty,51-200,Beachhead,74.05,Referral,2026-05-08,Lead,7.62,5.6,69.28,S. Kapoor,,,,,,,
2445,Coral & Co Baby V,Beauty,Health & Beauty,201-500,Core ICP,60.23,Outbound LinkedIn,2026-05-06,Closed Lost,6.09,7.0,63.36,A. Chouhan,2026-05-10,2026-05-12,2026-05-16,2650.0,2026-06-02,Lost,Below deal-size floor
2446,Cinderwood Supply Co II,Beauty,Health & Beauty,11-50,Beachhead,82.97,Signal-scored inbound,2026-05-27,Lead,5.19,7.0,69.76,R. Iyer,,,,,,,
2447,Silverline Goods Co VI,Pet,Lifestyle & Outdoor,201-500,Poor Fit,24.15,Content/organic,2026-05-15,MQL,3.66,4.2,33.24,S. Kapoor,2026-05-17,,,,,,
